AccountId,ACV_Renewal_Expiry_Date__c,ACV_Renewal_Start_Date__c,Amount,CloseDate,Errors,EXTID__c,Id,Name,Probability,StageName,Type
001Aa00001GhHxmIAF,,,5000,2024-11-29,,006AX0000068NdF,006Aa00000NdakpIAB,OPP_964,0,Closed/Canceled,New business
001Aa00001GhHxnIAF,,,25000,2025-07-31,,006AX0000068OjX,006Aa00000NdakqIAB,OPP_965,10,Prospection,New business
001Aa00001GhHxnIAF,,,24800,2024-03-31,,006AX0000068PIY,006Aa00000NdakrIAB,OPP_968,0,Closed/Canceled,New business
001Aa00001GhHxoIAF,,,15000,2024-09-27,,006AX0000068OsB,006Aa00000NdaksIAB,OPP_966,0,Closed/Canceled,New business
001Aa00001GhHxpIAF,2025-09-30,2024-10-01,15000,2024-09-30,,006AX0000068POE,006Aa00000NdaktIAB,OPP_969,0,Closed/Canceled,New business
001Aa00001GhHxqIAF,,,3000,2024-05-31,,006AX0000068PY8,006Aa00000NdakuIAB,OPP_971,0,Closed/Lost,New business
001Aa00001GhHxrIAF,,,6000,2024-03-29,,006AX0000069Thc,006Aa00000NdakvIAB,OPP_981,0,Closed/Canceled,New business
001Aa00001GhHxrIAF,,,2340,2024-03-29,,006AX0000069UC3,006Aa00000NdakwIAB,OPP_982,0,Closed/Canceled,New business
001Aa00001GhHxsIAF,,,28000,2024-03-29,,006AX000006AbEY,006Aa00000NdakxIAB,OPP_987,0,Closed/Lost,New business
001Aa00001GhHxsIAF,,,0,2025-06-30,,006Sb00000EVetx,006Aa00000NdakyIAB,OPP_1308,10,Prospection,New business
001Aa00001GhHufIAF,,,800,2021-05-27,,0062p00001DAqx9,006Aa00000NdakzIAB,OPP_203,100,Closed/Won,Up-sell
001Aa00001GhHufIAF,2022-12-31,2022-01-01,15337.76,2021-12-14,,0062p00001GT50W,006Aa00000Ndal0IAB,OPP_318,100,Closed/Won,New business
001Aa00001GhHxtIAF,,,6960,2024-11-30,,006AX000006AbgT,006Aa00000Ndal1IAB,OPP_988,0,Closed/Lost,New business
001Aa00001GhHxtIAF,,,6000,2024-11-30,,006AX000006Abhz,006Aa00000Ndal2IAB,OPP_989,0,Closed/Lost,New business
001Aa00001GhHxuIAF,,,17400,2024-04-16,,006AX000006AnQf,006Aa00000Ndal3IAB,OPP_990,0,Closed/Lost,New business
001Aa00001GhHxvIAF,,,6000,2024-10-31,,006AX000006AorV,006Aa00000Ndal4IAB,OPP_991,0,Closed/Canceled,New business
001Aa00001GhHxvIAF,,,2340,2024-10-31,,006AX000006ApAn,006Aa00000Ndal5IAB,OPP_992,0,Closed/Canceled,New business
001Aa00001GhHxvIAF,,,3000,2024-10-31,,006Sb000008T6rp,006Aa00000Ndal6IAB,OPP_1072,0,Closed/Canceled,New business
001Aa00001GhHxwIAF,,,20000,2025-05-30,,006AX000006BPH4,006Aa00000Ndal7IAB,OPP_994,0,Closed/Canceled,New business
001Aa00001GhHxxIAF,,,25000,2022-06-30,,0062p00001GT9UI,006Aa00000Ndal8IAB,OPP_325,0,Closed/Lost,New business
001Aa00001GhHxyIAF,2021-12-31,2021-01-01,5274,2021-01-01,,0062p000015vbNQ,006Aa00000Ndal9IAB,OPP_56,100,Closed/Won,Renewal
001Aa00001GhHxyIAF,2022-12-31,2022-01-01,5525,2022-01-01,,0062p00001DDVoD,006Aa00000NdalAIAR,OPP_267,100,Closed/Won,Renewal
001Aa00001GhHxyIAF,2023-12-31,2023-01-01,5618.93,2023-01-01,,006AX000003VaHQ,006Aa00000NdalBIAR,OPP_537,100,Closed/Won,Renewal
001Aa00001GhHxyIAF,2025-12-31,2025-01-01,9772.77,2025-01-31,,006AX000005IzPJ,006Aa00000NdalCIAR,OPP_848,100,Closed/Won,Renewal
001Aa00001GhHxyIAF,,,1198.5,2024-04-30,,006AX000005ps3z,006Aa00000NdalDIAR,OPP_921,100,Closed/Won,Up-sell
001Aa00001GhHxyIAF,,,19968.09,2024-06-07,,006AX0000066gbb,006Aa00000NdalEIAR,OPP_952,100,Closed/Won,Up-sell
001Aa00001GhHxzIAF,,2021-01-01,400000,2021-01-01,,0062p000016ty2h,006Aa00000NdalFIAR,OPP_69,100,Closed/Won,Cross-sell
001Aa00001GhHxzIAF,2021-12-31,2021-01-01,75000,2021-01-01,,0062p000016ty8U,006Aa00000NdalGIAR,OPP_70,100,Closed/Won,Cross-sell
001Aa00001GhHxzIAF,,2021-01-01,-122000,2021-01-01,,0062p000016uCsr,006Aa00000NdalHIAR,OPP_73,100,Closed/Won,Cross-sell
001Aa00001GhHxzIAF,2022-12-31,2022-01-01,76000,2022-01-04,,0062p00001GQnjN,006Aa00000NdalIIAR,OPP_305,100,Closed/Won,Renewal
001Aa00001GhHxzIAF,2023-12-31,2023-01-01,81000,2023-03-31,,006AX000003ZEnh,006Aa00000NdalJIAR,OPP_548,100,Closed/Won,Renewal
001Aa00001GhHxzIAF,2024-06-01,2023-08-01,45000,2023-08-31,,006AX000004fiUe,006Aa00000NdalKIAR,OPP_740,100,Closed/Won,Up-sell
001Aa00001GhHxzIAF,2024-12-31,2024-01-01,84924.08,2024-01-19,,006AX000005OZVb,006Aa00000NdalLIAR,OPP_869,100,Closed/Won,Renewal
001Aa00001GhHxzIAF,2025-07-31,2024-08-01,31192.35,2024-07-19,,006AX0000067Rkb,006Aa00000NdalMIAR,OPP_955,100,Closed/Won,Renewal
001Aa00001GhHxzIAF,2026-07-31,2025-08-01,30000,2024-11-22,,006AX0000067RlA,006Aa00000NdalNIAR,OPP_956,100,Closed/Won,Renewal
001Aa00001GhHxzIAF,2028-07-31,2027-08-01,30000,2024-11-22,,006AX0000067Rrc,006Aa00000NdalOIAR,OPP_957,100,Closed/Won,Renewal
001Aa00001GhHxzIAF,2027-07-31,2026-08-01,30000,2024-11-22,,006AX0000067Rse,006Aa00000NdalPIAR,OPP_958,100,Closed/Won,Renewal
001Aa00001GhHxzIAF,2025-12-31,2025-01-01,84924.08,2025-01-28,,006Sb00000CzkBt,006Aa00000NdalQIAR,OPP_1220,100,Closed/Won,Renewal
001Aa00001GhHy0IAF,2021-12-31,2021-01-01,16738.2,2021-01-01,,0062p000015vbH8,006Aa00000NdalRIAR,OPP_43,100,Closed/Won,Renewal
001Aa00001GhHy0IAF,2022-12-31,2022-01-01,16776.44,2022-01-01,,0062p00001DD0Hn,006Aa00000NdalSIAR,OPP_227,100,Closed/Won,Renewal
001Aa00001GhHy0IAF,2023-12-31,2023-01-01,17433.85,2023-01-01,,006AX000003VRAq,006Aa00000NdalTIAR,OPP_529,100,Closed/Won,Renewal
001Aa00001GhHy0IAF,2024-12-31,2024-01-01,18608.69,2023-12-19,,006AX000003gmke,006Aa00000NdalUIAR,OPP_606,100,Closed/Won,Renewal
001Aa00001GhHy0IAF,2025-12-31,2025-01-01,19089.58,2024-10-09,,006AX000005rlwP,006Aa00000NdalVIAR,OPP_924,100,Closed/Won,Renewal
001Aa00001GhHy0IAF,2026-12-31,2026-01-01,19089.58,2025-10-09,,006Sb00000D2ZDY,006Aa00000NdalWIAR,OPP_1236,60,Proposal,Renewal
001Aa00001GhHy1IAF,2022-10-17,2021-07-18,8892.45,2021-06-21,,0062p00001DBuww,006Aa00000NdalXIAR,OPP_217,100,Closed/Won,Renewal
001Aa00001GhHy1IAF,2023-12-31,2022-10-17,9400,2022-09-01,,0062p00001I2FTU,006Aa00000NdalYIAR,OPP_356,100,Closed/Won,Renewal
001Aa00001GhHy1IAF,2024-12-31,2024-01-01,10359.68,2023-11-06,,006AX000003bJvL,006Aa00000NdalZIAR,OPP_565,100,Closed/Won,Renewal
001Aa00001GhHy1IAF,2025-12-31,2025-01-01,10786.67,2024-11-04,,006Sb000008AHO0,006Aa00000NdalaIAB,OPP_1070,100,Closed/Won,Renewal
001Aa00001GhHy1IAF,2026-12-31,2026-01-01,10786.67,2025-11-04,,006Sb00000D2jO9,006Aa00000NdalbIAB,OPP_1243,50,Proof of Concept,Renewal
001Aa00001GhHy2IAF,2021-12-31,2021-01-01,4601.34,2021-01-01,,0062p000015vbJA,006Aa00000NdalcIAB,OPP_49,100,Closed/Won,Renewal
001Aa00001GhHy2IAF,2022-12-31,2022-01-01,4601.34,2022-01-01,,0062p00001DD0I2,006Aa00000NdaldIAB,OPP_228,100,Closed/Won,Renewal
001Aa00001GhHy2IAF,,,2000,2022-09-30,,0062p00001HyXYU,006Aa00000NdaleIAB,OPP_332,0,Closed/Canceled,Up-sell
001Aa00001GhHy2IAF,2022-12-31,2022-01-01,4601.34,2023-01-01,,006AX000003AOIe,006Aa00000NdalfIAB,OPP_501,0,Closed/Lost,Renewal
001Aa00001GhHugIAF,,,13000,2024-02-29,,006AX00000518fl,006Aa00000NdalgIAB,OPP_787,0,Closed/Canceled,New business
001Aa00001GhHy3IAF,2021-03-30,2021-01-01,52000,2021-01-01,,0062p0000173Lug,006Aa00000NdalhIAB,OPP_95,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2021-06-30,2021-04-01,50000,2021-04-01,,0062p0000173Luv,006Aa00000NdaliIAB,OPP_96,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2021-09-30,2021-07-01,48000,2021-07-01,,0062p0000173LvA,006Aa00000NdaljIAB,OPP_97,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2021-12-31,2021-10-01,48000,2021-10-01,,0062p0000173LvP,006Aa00000NdalkIAB,OPP_98,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2022-03-30,2022-01-01,58200,2022-02-21,,0062p00001I0SAv,006Aa00000NdallIAB,OPP_342,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2022-06-30,2022-04-01,50000,2022-04-01,,0062p00001I0SCM,006Aa00000NdalmIAB,OPP_343,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2022-09-30,2022-07-01,50000,2022-06-27,,0062p00001I0SCN,006Aa00000NdalnIAB,OPP_344,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2022-12-31,2022-10-01,48000,2022-06-27,,0062p00001I0SDF,006Aa00000NdaloIAB,OPP_345,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2023-09-30,2023-07-01,55000,2023-08-24,,0062p00001JctVy,006Aa00000NdalpIAB,OPP_372,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2023-06-30,2023-04-01,50000,2023-04-20,,0062p00001JctWC,006Aa00000NdalqIAB,OPP_374,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2023-12-31,2023-10-01,54000,2023-11-20,,0062p00001JctWH,006Aa00000NdalrIAB,OPP_375,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2023-03-31,2023-01-01,55000,2023-02-01,,0062p00001JctWM,006Aa00000NdalsIAB,OPP_376,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2024-03-31,2024-01-01,54675,2024-02-22,,006AX000005C8zo,006Aa00000NdaltIAB,OPP_810,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2024-06-30,2024-04-01,53922,2024-05-20,,006AX000006AOsK,006Aa00000NdaluIAB,OPP_983,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2024-08-31,2024-07-01,54675,2024-08-23,,006AX000006AP0F,006Aa00000NdalvIAB,OPP_984,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2024-12-31,2024-10-01,53933.37,2024-11-20,,006AX000006AP1I,006Aa00000NdalwIAB,OPP_985,100,Closed/Won,Renewal
001Aa00001GhHy3IAF,2025-08-31,2025-07-01,54000,2025-08-23,,006Sb00000FHLXI,006Aa00000NdalxIAB,OPP_1332,90,Closing,Renewal
001Aa00001GhHy3IAF,2025-12-31,2025-10-01,54000,2025-11-20,,006Sb00000FHOq7,006Aa00000NdalyIAB,OPP_1333,90,Closing,Renewal
001Aa00001GhHy3IAF,2025-06-30,2025-04-01,54000,2025-05-20,,006Sb00000FHXbd,006Aa00000NdalzIAB,OPP_1334,90,Closing,Renewal
001Aa00001GhHy3IAF,2025-03-31,2025-01-01,54000,2025-02-20,,006Sb00000FHXyD,006Aa00000Ndam0IAB,OPP_1335,100,Closed/Won,Renewal
001Aa00001GhHy4IAF,,,15000,2025-06-30,,006Sb000008ekVl,006Aa00000Ndam1IAB,OPP_1075,30,Proof of Concept,New business
001Aa00001GhHy5IAF,,,17360,2021-03-23,,0062p000019ytzv,006Aa00000Ndam2IAB,OPP_123,100,Closed/Won,New business
001Aa00001GhHy5IAF,2022-04-25,2021-04-26,4140,2021-03-23,,0062p00001AxGXJ,006Aa00000Ndam3IAB,OPP_144,100,Closed/Won,New business
001Aa00001GhHy5IAF,2022-03-25,2021-05-18,7755,2021-05-18,,0062p00001Ayy2e,006Aa00000Ndam4IAB,OPP_157,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2022-04-11,2021-08-20,3200,2021-08-20,,0062p00001BRTPm,006Aa00000Ndam5IAB,OPP_169,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,20240,2021-09-28,,0062p00001BRTQk,006Aa00000Ndam6IAB,OPP_170,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2022-04-11,2021-09-16,1330,2021-09-16,,0062p00001BSaK9,006Aa00000Ndam7IAB,OPP_174,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2022-03-25,2021-05-31,6950,2021-05-31,,0062p00001DAyjT,006Aa00000Ndam8IAB,OPP_207,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2022-03-25,2021-06-25,4950,2021-06-28,,0062p00001DC38P,006Aa00000Ndam9IAB,OPP_218,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2022-04-11,2021-07-16,2790,2021-07-16,,0062p00001DCwYO,006Aa00000NdamAIAR,OPP_226,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2023-03-23,2022-03-24,43635,2022-02-22,,0062p00001DDWUI,006Aa00000NdamBIAR,OPP_276,100,Closed/Won,Renewal
001Aa00001GhHy5IAF,2022-03-23,2021-11-08,1550,2021-11-08,,0062p00001GT0R3,006Aa00000NdamCIAR,OPP_317,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,4400,2022-02-25,,0062p00001JcZFq,006Aa00000NdamDIAR,OPP_368,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2022-04-11,2021-09-16,1884,2022-03-03,,0062p00001JdOr8,006Aa00000NdamEIAR,OPP_382,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,1320,2022-04-06,,006AX0000025tZ9,006Aa00000NdamFIAR,OPP_400,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2023-03-24,2022-04-15,1725,2022-04-15,,006AX0000026cy0,006Aa00000NdamGIAR,OPP_404,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2023-03-24,2022-05-02,2475,2022-05-02,,006AX0000029F7R,006Aa00000NdamHIAR,OPP_411,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2023-03-24,2022-07-04,1537,2022-07-04,,006AX000002OWzq,006Aa00000NdamIIAR,OPP_443,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2023-03-24,2022-08-23,1050,2022-08-23,,006AX000002hwnA,006Aa00000NdamJIAR,OPP_456,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,7040,2022-10-20,,006AX0000039EUk,006Aa00000NdamKIAR,OPP_500,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2023-03-24,2022-11-17,600,2022-11-17,,006AX000003Nzs0,006Aa00000NdamLIAR,OPP_516,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2023-03-24,2022-12-05,525,2022-12-05,,006AX000003VQSB,006Aa00000NdamMIAR,OPP_527,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2024-03-23,2023-03-24,52223.69,2023-02-22,,006AX000003bKh7,006Aa00000NdamNIAR,OPP_572,100,Closed/Won,Renewal
001Aa00001GhHy5IAF,2023-03-24,2022-12-05,450,2022-12-23,,006AX000003beOI,006Aa00000NdamOIAR,OPP_588,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2024-03-24,2023-02-28,2968.14,2023-02-27,,006AX000003hjdx,006Aa00000NdamPIAR,OPP_609,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,9680,2023-04-05,,006AX0000042udd,006Aa00000NdamQIAR,OPP_673,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2024-03-24,2023-06-01,882.54,2023-03-27,,006AX000004QdOO,006Aa00000NdamRIAR,OPP_705,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,880,2023-06-22,,006AX000004UNg1,006Aa00000NdamSIAR,OPP_708,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,880,2023-07-10,,006AX000004eJVv,006Aa00000NdamTIAR,OPP_732,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2024-03-24,2023-02-28,2025,2023-07-19,,006AX000004gasC,006Aa00000NdamUIAR,OPP_746,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,2024-03-21,7110,2024-03-21,,006AX000004vpka,006Aa00000NdamVIAR,OPP_772,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2025-03-23,2024-03-24,68817.08,2024-02-21,,006AX000005IzEt,006Aa00000NdamWIAR,OPP_842,100,Closed/Won,Renewal
001Aa00001GhHy5IAF,2025-03-24,2023-02-28,2400,2023-11-16,,006AX000005UXM6,006Aa00000NdamXIAR,OPP_880,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2025-03-22,2024-03-22,1502.4,2024-03-19,,006Sb000004VoRF,006Aa00000NdamYIAR,OPP_1004,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2025-03-22,2024-09-25,1878,2024-09-25,,006Sb00000AtH5h,006Aa00000NdamZIAR,OPP_1131,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2025-03-22,2024-09-25,1502.4,2024-10-14,,006Sb00000BYMvq,006Aa00000NdamaIAB,OPP_1150,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2025-03-22,2024-09-25,1502.4,2024-11-04,,006Sb00000C5r3D,006Aa00000NdambIAB,OPP_1165,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2025-03-22,2024-11-14,626,2024-11-14,,006Sb00000CeG0j,006Aa00000NdamcIAB,OPP_1204,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,26400,2025-01-23,,006Sb00000Co9PS,006Aa00000NdamdIAB,OPP_1212,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,,,4400,2024-11-26,,006Sb00000CxlqP,006Aa00000NdameIAB,OPP_1219,100,Closed/Won,Up-sell
001Aa00001GhHy5IAF,2026-03-23,2025-03-24,62416.72,2025-02-21,,006Sb00000D2qvt,006Aa00000NdamfIAB,OPP_1255,100,Closed/Won,Renewal
001Aa00001GhHy5IAF,2025-03-22,2024-12-02,626,2024-12-02,,006Sb00000DH05n,006Aa00000NdamgIAB,OPP_1272,100,Closed/Won,Up-sell
001Aa00001GhHy6IAF,2022-11-01,2021-10-31,13844.8,2021-09-21,,0062p000015vbOE,006Aa00000NdamhIAB,OPP_59,100,Closed/Won,Renewal
001Aa00001GhHy6IAF,,,35000,2022-11-30,,0062p0000171nJ4,006Aa00000NdamiIAB,OPP_89,0,Closed/Canceled,Cross-sell
001Aa00001GhHy6IAF,,,13550,2021-06-28,,0062p00001DB6a0,006Aa00000NdamjIAB,OPP_211,100,Closed/Won,Up-sell
001Aa00001GhHy6IAF,,,30000,2023-04-28,,0062p00001DDT5F,006Aa00000NdamkIAB,OPP_241,0,Closed/Canceled,Cross-sell
001Aa00001GhHy6IAF,2023-11-01,2022-10-31,13844.8,2022-11-22,,0062p00001GQGam,006Aa00000NdamlIAB,OPP_280,100,Closed/Won,Renewal
001Aa00001GhHy6IAF,,,1950,2022-05-03,,0062p00001I0oFS,006Aa00000NdammIAB,OPP_352,100,Closed/Won,Up-sell
001Aa00001GhHy6IAF,,,8800,2022-10-31,,006AX00000355mM,006Aa00000NdamnIAB,OPP_492,0,Closed/Canceled,Up-sell
001Aa00001GhHy6IAF,2024-12-21,2024-01-01,14537,2024-02-19,,006AX000003gmoM,006Aa00000NdamoIAB,OPP_607,100,Closed/Won,Renewal
001Aa00001GhHy6IAF,,,13550,2023-02-08,,006AX000003j0Io,006Aa00000NdampIAB,OPP_611,100,Closed/Won,Up-sell
001Aa00001GhHy6IAF,,,5000,2025-06-27,,006AX0000046jrL,006Aa00000NdamqIAB,OPP_683,30,Demonstration,Up-sell
001Aa00001GhHy6IAF,2025-12-21,2024-12-22,14537,2024-02-19,,006AX000005IydD,006Aa00000NdamrIAB,OPP_836,100,Closed/Won,Renewal
001Aa00001GhHy6IAF,2026-12-22,2025-12-21,14537,2024-02-19,,006AX000005UDCT,006Aa00000NdamsIAB,OPP_878,100,Closed/Won,Renewal
001Aa00001GhHy6IAF,2023-12-21,2023-11-01,2071.02,2024-03-20,,006AX0000065IL6,006Aa00000NdamtIAB,OPP_945,100,Closed/Won,Renewal
001Aa00001GhHy6IAF,,,12810,2024-03-19,,006AX0000068w6m,006Aa00000NdamuIAB,OPP_977,100,Closed/Won,Up-sell
001Aa00001GhHy6IAF,2026-02-12,2025-02-13,17835,2025-02-13,,006Sb00000Ah5Jj,006Aa00000NdamvIAB,OPP_1129,100,Closed/Won,Up-sell
001Aa00001GhHy6IAF,,2025-02-24,17100,2025-02-07,,006Sb00000FJXyv,006Aa00000NdamwIAB,OPP_1341,100,Closed/Won,Up-sell
001Aa00001GhHy6IAF,,,10000,2025-05-30,,006Sb00000HCma9,006Aa00000NdamxIAB,OPP_1371,30,Demonstration,Up-sell
001Aa00001GhHy7IAF,,,20000,2022-01-30,,0062p00001AwQgD,006Aa00000NdamyIAB,OPP_132,0,Closed/Lost,New business
001Aa00001GhHy8IAF,2023-04-05,2022-04-06,17172,2022-04-06,,0062p00001JdjCU,006Aa00000NdamzIAB,OPP_388,100,Closed/Won,New business
001Aa00001GhHy8IAF,,,8280,2022-04-06,,0062p00001JdjCV,006Aa00000Ndan0IAB,OPP_389,100,Closed/Won,New business
001Aa00001GhHy8IAF,,,16000,2023-01-12,,006AX000002rKYp,006Aa00000Ndan1IAB,OPP_475,0,Closed/Canceled,Cross-sell
001Aa00001GhHy8IAF,2024-04-05,2023-04-06,19300,2023-03-29,,006AX000003bKqz,006Aa00000Ndan2IAB,OPP_575,100,Closed/Won,Renewal
001Aa00001GhHy8IAF,2025-04-05,2024-04-06,20537.06,2024-03-06,,006AX000005IzRn,006Aa00000Ndan3IAB,OPP_849,100,Closed/Won,Renewal
001Aa00001GhHy8IAF,,,6348.55,2024-04-02,,006AX000005dvWV,006Aa00000Ndan4IAB,OPP_904,100,Closed/Won,Cross-sell
001Aa00001GhHy8IAF,,,1760,2024-01-09,,006AX000005pl2z,006Aa00000Ndan5IAB,OPP_920,100,Closed/Won,Cross-sell
001Aa00001GhHy8IAF,,,1257.3,2024-03-11,,006AX000006AyfO,006Aa00000Ndan6IAB,OPP_993,100,Closed/Won,Cross-sell
001Aa00001GhHy8IAF,2026-04-05,2025-04-06,21471.59,2025-03-31,,006Sb00000ASGwv,006Aa00000Ndan7IAB,OPP_1116,100,Closed/Won,Renewal
001Aa00001GhHy9IAF,,,15000,2025-06-30,,006AX0000063M1e,006Aa00000Ndan8IAB,OPP_940,0,Closed/Canceled,New business
001Aa00001GhHyAIAV,2022-12-03,2021-12-04,7600,2021-12-07,,0062p00001GQL6k,006Aa00000Ndan9IAB,OPP_286,100,Closed/Won,Renewal
001Aa00001GhHyAIAV,2023-12-03,2022-12-04,7600,2022-12-07,,0062p00001Jb63z,006Aa00000NdanAIAR,OPP_359,0,Closed/Lost,Renewal
001Aa00001GhHyBIAV,,,25000,2025-05-02,,006AX0000068i80,006Aa00000NdanBIAR,OPP_976,0,Closed/Canceled,New business
001Aa00001GhHyCIAV,2022-11-03,2021-12-04,12000,2021-11-30,,0062p0000172IRA,006Aa00000NdanCIAR,OPP_91,0,Closed/Canceled,Renewal
001Aa00001GhHyCIAV,,,8000,2021-04-08,,0062p00001AyqOB,006Aa00000NdanDIAR,OPP_156,100,Closed/Won,Up-sell
001Aa00001GhHyCIAV,,,4000,2021-09-01,,0062p00001BRWm6,006Aa00000NdanEIAR,OPP_171,100,Closed/Won,Up-sell
001Aa00001GhHuhIAF,,,5000,2022-01-31,,0062p00001GTaB2,006Aa00000NdanFIAR,OPP_328,0,Closed/Lost,New business
001Aa00001GhHyDIAV,,,100000,2024-10-18,,006Sb000007B5d3,006Aa00000NdanGIAR,OPP_1048,0,Closed/Lost,New business
001Aa00001GhHyEIAV,,,8000,2024-06-28,,006Sb000006gCSk,006Aa00000NdanHIAR,OPP_1030,0,Closed/Canceled,New business
001Aa00001GhHyFIAV,,,0,2022-10-29,,0062p000016vRUp,006Aa00000NdanIIAR,OPP_83,0,Closed/Canceled,New business
001Aa00001GhHyFIAV,,,8000,2023-10-27,,006AX000004WiLz,006Aa00000NdanJIAR,OPP_715,0,Closed/Canceled,New business
001Aa00001GhHyGIAV,,,3400,2021-01-15,,0062p000016szM4,006Aa00000NdanKIAR,OPP_68,0,Closed/Canceled,Up-sell
001Aa00001GhHyGIAV,2022-08-31,2021-09-01,43735,2021-07-12,,0062p00001AyfDi,006Aa00000NdanLIAR,OPP_153,100,Closed/Won,Renewal
001Aa00001GhHyGIAV,2023-08-31,2022-09-01,43735,2022-07-12,,0062p00001DDVsi,006Aa00000NdanMIAR,OPP_271,100,Closed/Won,Renewal
001Aa00001GhHyGIAV,2024-08-31,2023-09-01,44048,2023-04-19,,006AX000002AKSW,006Aa00000NdanNIAR,OPP_420,100,Closed/Won,New business
001Aa00001GhHyGIAV,2024-08-31,2023-09-01,33968,2023-04-19,,006AX000003bKrZ,006Aa00000NdanOIAR,OPP_576,100,Closed/Won,Renewal
001Aa00001GhHyGIAV,,,5100,2023-02-10,,006AX000003nZRx,006Aa00000NdanPIAR,OPP_619,100,Closed/Won,New business
001Aa00001GhHyGIAV,,,13912.8,2023-04-19,,006AX0000043110,006Aa00000NdanQIAR,OPP_675,100,Closed/Won,New business
001Aa00001GhHyGIAV,2026-08-31,2025-09-01,33968,2023-04-19,,006AX00000432NB,006Aa00000NdanRIAR,OPP_676,100,Closed/Won,Renewal
001Aa00001GhHyGIAV,2026-08-31,2025-09-01,40901,2023-04-19,,006AX00000432OJ,006Aa00000NdanSIAR,OPP_677,100,Closed/Won,Renewal
001Aa00001GhHyGIAV,2025-08-31,2024-09-01,40901,2023-04-19,,006AX00000432Pp,006Aa00000NdanTIAR,OPP_678,100,Closed/Won,Renewal
001Aa00001GhHyGIAV,2025-08-31,2024-09-01,33968,2023-04-19,,006AX000004EpJa,006Aa00000NdanUIAR,OPP_692,100,Closed/Won,Renewal
001Aa00001GhHyGIAV,,,5700,2025-02-28,,006Sb00000CRoRf,006Aa00000NdanVIAR,OPP_1174,30,Demonstration,Up-sell
001Aa00001GhHyHIAV,2022-06-30,2021-07-01,9000,2021-08-30,,0062p000019z8KD,006Aa00000NdanWIAR,OPP_127,0,Closed/Lost,Renewal
001Aa00001GhHyIIAV,,,5000,2022-06-30,,0062p00000yEVKh,006Aa00000NdanXIAR,OPP_1,0,Closed/Canceled,New business
001Aa00001GhHyJIAV,2025-12-31,2025-01-01,741.07,2025-01-10,,006Sb00000AOSjl,006Aa00000NdanYIAR,OPP_1095,100,Closed/Won,Renewal
001Aa00001GhHyJIAV,2026-06-01,2025-06-01,66444,2025-05-30,,006Sb00000ATyr6,006Aa00000NdanZIAR,OPP_1126,30,Demonstration,New business
